name,player_image,gender,battingstyle,bowlingstyle,country,country_image
Kagiso Rapulana,https://cdn.sportmonks.com/images/cricket/players/21/6101.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Nicky van den Bergh,https://cdn.sportmonks.com/images/cricket/players/24/6104.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Wiaan Mulder,https://cdn.sportmonks.com/images/cricket/players/27/6107.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Mbulelo Budaza,https://cdn.sportmonks.com/images/cricket/players/30/6110.png,m,right-hand-bat,left-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Andries Gous,https://cdn.sportmonks.com/images/cricket/players/1/6113.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Grant Mokoena,https://cdn.sportmonks.com/images/cricket/players/4/6116.png,m,right-hand-bat,left-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Tshepo Ntuli,https://cdn.sportmonks.com/images/cricket/players/7/6119.png,m,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Keegan Petersen,https://cdn.sportmonks.com/images/cricket/players/10/6122.png,m,right-hand-bat,legbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Shadley van Schalkwyk,https://cdn.sportmonks.com/images/cricket/players/13/6125.png,m,left-hand-bat,left-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Jacques Snyman,https://cdn.sportmonks.com/images/cricket/players/16/6128.png,m,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Thandolwethu Mnyaka,https://cdn.sportmonks.com/images/cricket/players/19/6131.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Romano Terblanche,https://cdn.sportmonks.com/images/cricket/players/22/6134.png,m,left-hand-bat,left-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Mpilo Njoloza,https://cdn.sportmonks.com/images/cricket/players/25/6137.png,m,right-hand-bat,left-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Delano Potgieter,https://cdn.sportmonks.com/images/cricket/players/28/6140.png,m,left-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Gregory Mahlokwana,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Glenton Stuurman,https://cdn.sportmonks.com/images/cricket/players/2/6146.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Ottniel Baartman,https://cdn.sportmonks.com/images/cricket/players/11/6155.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Diego Rosier,https://cdn.sportmonks.com/images/cricket/players/14/6158.png,m,right-hand-bat,legbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Edward Moore,https://cdn.sportmonks.com/images/cricket/players/12/6188.png,m,left-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Marques Ackerman,https://cdn.sportmonks.com/images/cricket/players/15/6191.png,m,left-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Dayyaan Galiem,https://cdn.sportmonks.com/images/cricket/players/6/6278.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Tsepo Ndwandwa,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Rivaldo Moonsamy,https://cdn.sportmonks.com/images/cricket/players/12/6284.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Kabelo Sekhukhune,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Marcello Piedt,https://cdn.sportmonks.com/images/cricket/players/18/6290.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Jade De Klerk,https://cdn.sportmonks.com/images/cricket/players/21/6293.png,m,right-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Raynard Van Tonder,https://cdn.sportmonks.com/images/cricket/players/24/6296.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Sizwe Masondo,https://cdn.sportmonks.com/images/cricket/players/27/6299.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Daryn Dupavillon,https://cdn.sportmonks.com/images/cricket/players/30/6302.png,m,right-hand-bat,right-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Mathew Arnold,https://cdn.sportmonks.com/images/cricket/players/8/6344.png,m,left-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Simon Khomari,https://cdn.sportmonks.com/images/cricket/players/11/6347.png,m,left-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Tshepang Dithole,https://cdn.sportmonks.com/images/cricket/players/14/6350.png,m,left-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Kyle Nipper,https://cdn.sportmonks.com/images/cricket/players/17/6353.png,m,left-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Rabian Engelbrecht,https://cdn.sportmonks.com/images/cricket/players/20/6356.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Michael Erlank,https://cdn.sportmonks.com/images/cricket/players/23/6359.png,m,left-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Letlotlo Sesele,https://cdn.sportmonks.com/images/cricket/players/26/6362.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Gerhardt Abrahams,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Leus du Plooy,https://cdn.sportmonks.com/images/cricket/players/0/6368.png,m,left-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Corne Dry,https://cdn.sportmonks.com/images/cricket/players/3/6371.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Luthando Mnyanda,https://cdn.sportmonks.com/images/cricket/players/6/6374.png,m,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Zak Qwabe,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Wandile Makwetu,https://cdn.sportmonks.com/images/cricket/players/12/6380.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Aya Gqamane,https://cdn.sportmonks.com/images/cricket/players/15/6383.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Yaseen Valli,https://cdn.sportmonks.com/images/cricket/players/18/6386.png,m,left-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Rubin Hermann,https://cdn.sportmonks.com/images/cricket/players/7/6439.png,m,left-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Aubrey Swanepoel,https://cdn.sportmonks.com/images/cricket/players/13/6445.png,m,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Gerald Coetzee,https://cdn.sportmonks.com/images/cricket/players/31/6463.png,m,right-hand-bat,right-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Nkululeko Serame,https://cdn.sportmonks.com/images/cricket/players/2/6466.png,m,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Donovan Ferreira,https://cdn.sportmonks.com/images/cricket/players/8/6472.png,m,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Marco Jansen,https://cdn.sportmonks.com/images/cricket/players/14/6478.png,m,right-hand-bat,left-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Luvuyo Adam,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Davy Jacobs,https://cdn.sportmonks.com/images/cricket/players/23/7191.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Wesley Marshall,https://cdn.sportmonks.com/images/cricket/players/21/9429.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Mthiwekhaya Nabe,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Imran Manack,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Jonathan Bird,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Merrick Brett,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Tyrese Karelse,https://cdn.sportmonks.com/images/cricket/players/31/9951.png,m,left-hand-bat,legbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Jack Lees,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Manje Levert,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Tiaan van Vuuren,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Andrew Louw,https://cdn.sportmonks.com/images/cricket/players/11/9963.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Bryce Parsons,https://cdn.sportmonks.com/images/cricket/players/14/9966.png,m,left-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Achille Cloete,https://cdn.sportmonks.com/images/cricket/players/17/9969.png,m,right-hand-bat,right-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Khanya Cotani,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Luke Beaufort,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Mondli Khumalo,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Odirile Modimokoane,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Pheko Moletsane,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Ruan Terblanche,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Travis Muller,https://cdn.sportmonks.com/images/cricket/players/14/10350.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Louis Delport,https://cdn.sportmonks.com/images/cricket/players/17/10353.png,m,left-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Nadine de Klerk,https://cdn.sportmonks.com/images/cricket/players/16/10416.png,f,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Nondumiso Shangase,https://cdn.sportmonks.com/images/cricket/players/19/10419.png,f,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Ayabonga Khaka,https://cdn.sportmonks.com/images/cricket/players/22/10422.png,f,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Nonkululeko Mlaba,https://cdn.sportmonks.com/images/cricket/players/25/10425.png,f,right-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Grant Roelofsen,https://cdn.sportmonks.com/images/cricket/players/23/10551.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Keith Dudgeon,https://cdn.sportmonks.com/images/cricket/players/26/10554.png,m,right-hand-bat,right-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Obus Pienaar,https://cdn.sportmonks.com/images/cricket/players/29/10557.png,m,right-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Hanno Kotze,https://cdn.sportmonks.com/images/cricket/players/0/10560.png,m,right-hand-bat,,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Thando Ntini,https://cdn.sportmonks.com/images/cricket/players/3/10563.png,m,left-hand-bat,right-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Johannes Diseko,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Stefan Tait,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,left-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Victor Mahlangu,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,left-arm-fast-medium,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Ryan Cartwright,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,right-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Mihlali Mpongwana,https://cdn.sportmonks.com/images/cricket/players/9/10665.png,m,right-hand-bat,right-arm-fast,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Shane Dadswell,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-offbreak,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
Neil Brand,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,slow-left-arm-orthodox,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png
